Symbol,RSA_Down,RSA_Up,Q1,Q3
RGPD1,-0.925525483,-0.36549481,-0.772158615,0.175986568
RGPD2,-0.925525483,-0.36883134,-0.889569354,0.175986568
RGPD3,-0.398896768,-0.898152272,-0.163706228,0.48417152
RGPD4,-0.550142648,-0.781688383,-0.315033448,0.158946125
RGPD5,-0.552583721,-1.221041582,-0.075663669,0.156573189
RGPD6,-0.552583721,-1.221041582,-0.075663669,0.156573189
RGPD8,-0.949963867,-0.434621775,-0.872727129,-0.172235801
RGR,-0.323133683,-1.103723794,-0.513218813,0.880597628
RGS1,-0.164661432,-1.040591794,-0.216444872,1.389068433
RGS10,-1.94370967,-1.048844487,-2.467854132,1.397378669
RGS11,-0.328345604,-0.766942723,-0.021247172,1.08467061
RGS12,-1.05586224,-0.245962709,-1.080773721,-0.245045028
RGS13,-0.567981982,-0.738788293,0.008790867,0.676824116
RGS14,-0.055195526,-3.195744729,1.371380353,2.44900351
RGS16,-0.18772731,-1.201689289,0.291113715,0.703454619
RGS17,-1.503717598,-0.318279551,-1.304984082,-0.513572411
RGS18,-0.675029343,-1.116337609,-0.978243895,1.472179249
RGS19,-1.974603034,-2.544405331,-1.157391201,-0.761830883
RGS2,-0.350955508,-1.372003541,-0.332111665,1.754570581
RGS20,-1.990940192,-0.468151733,-1.283657629,-0.770595303
RGS21,-0.138821745,-1.148142114,-0.15098311,0.904098614
RGS22,-1.035849361,-0.770568372,-0.864878416,0.798510984
RGS3,-0.139250693,-1.091714733,0.067773687,1.184201026
RGS4,-0.347692952,-1.811071136,0.678222589,0.811747897
RGS5,-0.385765368,-0.576639229,-0.605843213,0.503914995
RGS6,-1.026021539,-0.45246192,-0.640085782,0.040446769
RGS7,-0.268293636,-0.949475774,0.134402871,0.742704938
RGS7BP,-0.245643347,-0.970673298,-0.380631249,1.312086921
RGS8,-0.923935745,-0.312152878,-0.459289278,-0.153959369
RGS9,-0.555090727,-0.671299089,-0.491919082,0.483155703
RGS9BP,-2.082364735,-1.246976476,-2.636317746,1.611970809
RGSL1,-1.554582575,-0.188984146,-1.355180679,-0.192488965
RHAG,-0.204187578,-1.243905245,0.357605328,1.081735933
RHBDD1,-0.431027072,-0.618347725,-0.098556545,0.291277565
RHBDD2,-0.643442951,-0.536147057,-0.940216926,0.809022393
RHBDD3,-0.561536106,-0.541133399,-0.643978414,0.147149222
RHBDF1,-1.383895535,-0.5036074,-1.783038306,0.767454053
RHBDF2,-0.324651825,-0.878687356,-0.212279831,0.889342312
RHBDL1,-0.335385922,-0.769603694,-0.467725568,0.616196062
RHBDL2,-1.94475568,-0.261995597,-1.03428588,-0.272088
RHBDL3,-0.509008547,-0.855173119,0.098394987,0.752401935
RHBG,-0.265354042,-0.616645523,-0.370922464,0.78132004
RHCE,-1.2733258,-0.338365977,-1.657333117,0.010373347
RHCG,-1.001729314,-0.225105721,-1.354138067,-0.14131185
RHD,-1.553833401,-2.512843818,-1.980436344,1.468780266
RHEB,-0.302843017,-0.667810341,-0.451979883,0.966888472
RHEBL1,-2.253757694,-0.307819317,-0.855840494,-0.498618217
RHNO1,-0.497994085,-1.145638323,0.147113553,0.672855778
RHO,-0.687300689,-0.786493397,-0.992267055,0.833785248
RHOA,-2.945939566,-0.061836193,-1.585155542,-1.252068239
RHOB,-1.92235781,-0.371017381,-0.97646494,-0.736454484
RHOBTB1,-1.188578056,-0.335959977,-0.754398626,-0.327633572
RHOBTB2,-0.670154313,-0.555332681,-0.163835248,0.046310112
RHOBTB3,-1.118028638,-0.829441082,-0.164988996,0.107595122
RHOC,-0.942159958,-0.451481363,-0.53034475,-0.002735593
RHOD,-0.519135412,-0.593349903,-0.467345655,0.190933276
RHOF,-0.608949739,-1.066939193,-0.173961374,0.289355921
RHOG,-0.458130759,-0.666609045,-0.354853492,0.965474022
RHOH,-0.82430658,-0.336288076,-0.709255733,0.240306743
RHOJ,-0.28845726,-0.678484375,-0.160780925,0.49680098
RHOQ,-0.817539575,-0.250216072,-1.143939327,0.080227415
RHOT1,-0.855503302,-0.794924252,0.05375096,0.430559894
RHOT2,-0.449721635,-0.767554823,-0.628808219,1.085671309
RHOU,-0.188107826,-1.243857746,0.357599141,0.702267413
RHOV,-0.392412264,-0.459995461,-0.282886744,0.698697257
RHOXF1,-0.122236813,-1.522361957,0.162545015,1.650769021
RHOXF2,-0.601707364,-0.51443435,-0.2018553,0.279334824
RHOXF2B,-0.601707364,-0.51443435,-0.2018553,0.279334824
RHPN1,-0.192335065,-1.478890859,0.1107178,1.160681337
RHPN2,-1.228555132,-0.385821317,-0.983234833,-0.351391206
RIBC1,-0.347974259,-0.97526265,-0.292688135,0.907317889
RIBC2,-0.404238577,-0.58542313,-0.620154904,0.344554858
RIC1,-0.075615231,-1.854747141,0.558166226,1.379789781
RIC3,-1.819936882,-0.101498781,-2.111455546,-0.645401619
RIC8A,-2.981449395,-0.110869244,-1.936784182,-1.269284033
RIC8B,-0.63254004,-0.387696784,-0.562649913,0.479797781
RICTOR,-0.135134251,-1.581177509,0.042819732,1.457420485
RIF1,-1.03347253,-0.923517815,-0.222857015,0.274515293
RIIAD1,-1.519738409,-0.107101442,-1.512572069,0.039669594
RILP,-0.722942541,-1.756700349,-0.822718739,0.57275178
RILPL1,-0.236856187,-2.712219439,0.882676938,3.116003378
RILPL2,-0.943621507,-1.068985765,-0.712593563,1.420752815
RIMBP2,-0.563249005,-0.758539122,-0.46406408,1.074321228
RIMBP3,-0.958267316,-1.078723491,-0.243213641,0.15289158
RIMBP3B,-0.492587,-1.016500481,-0.246519221,0.870776865
RIMBP3C,-0.492587,-1.016500481,-0.246519221,0.870776865
RIMKLA,-1.104578909,-0.873799867,-1.47077213,0.580762838
RIMKLB,-0.07376948,-1.668128182,0.108649204,1.791345237
RIMS1,-0.435194058,-0.538553774,-0.267973609,0.462805732
RIMS2,-0.645264597,-1.120773863,-0.178489001,0.068931282
RIMS3,-0.50597937,-0.937813988,-0.247689522,0.204666333
RIMS4,-0.711021782,-0.620108074,-0.492969138,0.175022472
RIN1,-0.562755593,-0.500647649,-0.606558871,0.471138658
RIN2,-0.587110423,-1.16387409,-0.870947309,0.915331849
RIN3,-0.643165069,-0.288923872,-0.689486488,0.124275046
RING1,-0.610686545,-0.557498755,-0.285486784,0.317080481
RINL,-0.452391015,-0.302480742,-0.475107447,0.266075358
RINT1,-0.043025685,-3.290536892,0.514392863,2.69744119
RIOK1,-0.825683688,-0.595644337,-1.153784976,0.570505722
RIOK2,-0.524907752,-0.781285593,-0.445285195,0.469796518
RIOK3,-0.609848983,-0.617504033,-0.099219488,0.326181015
RIPK1,-1.004205075,-0.405125419,-0.923103723,-0.210656474
RIPK2,-0.69820441,-0.375940821,-0.520714227,0.021780512
RIPK3,-1.566886019,-0.183009733,-1.99574837,0.252083961
RIPK4,-0.66233914,-0.556877602,-0.157511222,0.05425043
RIPPLY1,-0.795034226,-1.773558006,-0.534572932,2.070040942
RIPPLY2,-0.190544948,-1.4747461,-0.274460675,1.065488317
RIPPLY3,-1.357687614,-0.207031306,-1.717769691,-0.216821585
RIT1,-0.79174172,-0.437926925,-0.389010316,-0.05380651
RIT2,-0.342572759,-0.438372976,-0.288995807,0.596163899
RITA1,-0.636875318,-0.597413095,-0.117082419,0.406458785
RLBP1,-1.160592356,-0.334450961,-1.292780191,0.529959615
RLF,-1.047337255,-0.257349944,-0.969407547,-0.238969867
RLIM,-1.869453892,-0.144275834,-0.982346859,-0.230494376
RLN1,-0.213928102,-2.683479256,1.116659201,1.893956388
RLN2,-0.366422782,-0.83400982,-0.359954602,1.116659201
RLN3,-0.296025531,-1.180273995,-0.011654708,1.104938615
RLTPR,-0.761863757,-1.104150364,-0.812497386,1.459608512
RMDN1,-0.384758542,-1.042953383,0.229657007,0.644606575
RMDN2,-0.199691781,-0.974601851,-0.200404695,1.065831104
RMDN3,-0.667902528,-0.495256248,-0.478474644,0.170370526
RMI1,-0.742386299,-1.014568443,0.211241337,0.957531435
RMI2,-1.881462442,-0.223298055,-1.76022345,-0.165451343
RMND1,-1.152516304,-0.31932086,-1.394251054,0.075822333
RMND5A,-0.265479165,-0.880760786,-0.416990772,1.074339838
RMND5B,-0.598311158,-0.538220626,-0.384123637,0.164893223
RNASE1,-1.370526014,-0.294501403,-0.683731444,0.045230146
RNASE10,-0.422154885,-0.913237743,0.13984518,0.349139409
RNASE11,-0.883527885,-0.341078504,-0.628745666,-0.100608188
RNASE12,-0.643849671,-0.301170543,-0.723518544,0.070208559
RNASE13,-0.494074617,-0.969657907,-0.311630209,0.217816455
RNASE2,-0.897196183,-0.499411799,-0.218073066,0.336607044
RNASE3,-1.459540429,-0.267207377,-0.925722918,-0.295427938
RNASE4,-0.45326977,-0.601419145,-0.43670919,0.483513233
RNASE6,-0.71869575,-0.498583318,-0.658631255,0.29725542
RNASE7,-0.100015009,-1.491282466,0.385236953,0.989544747
RNASE8,-0.538970967,-0.511992481,-0.204585077,0.509464108
RNASE9,-0.736202845,-0.488030825,-0.551709419,-0.008136231
RNASEH1,-0.737955056,-0.292785438,-0.626840222,0.249712362
RNASEH2A,-1.051914268,-0.509424235,-0.707549175,-0.242399936
RNASEH2B,-2.61507773,-0.148513694,-1.605749413,-1.084759319
RNASEH2C,-3.902720702,-0.075229058,-2.927344747,-1.469878976
RNASEK,-2.113324807,-0.039281174,-1.962385351,-0.579504174
RNASEL,-1.062158288,-0.838180364,-0.968334698,0.897431098
RNASET2,-0.746558874,-0.344204819,-0.675523705,-0.012303245
RND1,-0.985016337,-0.5681341,-0.357605365,-0.197955557
RND2,-0.285284241,-1.115639198,-0.164202077,0.502332817
RND3,-0.598249458,-1.20646019,0.081367746,0.484655717
RNF10,-1.479890784,-0.270759607,-0.802359405,-0.499918294
RNF103,-0.598136792,-0.936749329,0.157689685,1.004283717
RNF103-CHMP3,-2.791344476,-0.577147513,-2.90410313,0.861543288
RNF11,-0.735919449,-0.301529373,-0.476257448,-0.007871061
RNF111,-0.895277084,-0.279639048,-1.234213998,-0.067167584
RNF112,-0.316091067,-0.625059087,-0.290604473,0.452345898
RNF113A,-0.786628629,-0.229474568,-0.700024647,0.261174511
RNF113B,-0.540953114,-1.16794154,-0.119060331,0.672599023
RNF114,-0.35083843,-1.064914376,0.244595269,0.397131108
RNF115,-0.791607736,-0.392304142,-1.114855441,0.295986543
RNF121,-0.840955033,-0.217678938,-0.633643483,0.286396623
RNF122,-0.328171793,-0.63932933,-0.078190931,0.433206574
RNF123,-0.436453613,-0.541219522,-0.468738502,0.478472754
RNF125,-0.29010369,-0.782959181,-0.40658516,1.102679807
RNF126,-0.46326081,-0.970060591,-0.270257869,0.332085853
RNF128,-0.467049407,-1.025419838,0.219173543,0.36327762
RNF13,-0.901838923,-0.205962456,-0.824279205,-0.105330292
RNF130,-0.46469837,-0.622196913,-0.609393382,0.555823345
RNF133,-0.145343278,-1.055490753,-0.16806468,0.992817579
RNF135,-0.482759121,-0.706988094,-0.379142457,0.686549677
RNF138,-1.752240855,-0.114297957,-0.936227631,-0.310712771
RNF139,-0.583722881,-0.427735053,-0.365882206,0.665487435
RNF14,-0.660238967,-1.11575665,0.000881004,0.401043824
RNF141,-0.455845715,-0.915289084,-0.018026415,0.261292328
RNF144A,-1.659758559,-0.237350262,-1.374887671,-0.598530158
RNF144B,-0.480073556,-0.636176243,-0.093024098,0.931570907
RNF145,-0.714412191,-0.644553697,-0.505731543,0.941033512
RNF146,-1.358741875,-0.241063299,-1.252321033,-0.430749255
RNF148,-0.125919625,-1.703917598,0.211904742,0.908024164
RNF149,-0.455666236,-0.599761614,-0.297405006,0.643350705
RNF150,-0.226067153,-1.136722909,0.291987436,1.168240868
RNF151,-1.048755328,-0.238238721,-1.360698917,0.158466631
RNF152,-0.781197544,-0.558480532,-0.544586756,-0.045191405
RNF157,-1.06812624,-0.256163729,-0.771824379,0.108799032
RNF165,-0.616736777,-0.427744449,-0.366534883,0.425404359
RNF166,-0.485861205,-0.608519458,-0.646149892,0.226145651
RNF167,-0.572263485,-0.816201503,-0.131106582,0.135864718
RNF168,-0.210606054,-1.478597367,0.497795564,0.881816392
RNF169,-0.208234211,-0.753837707,-0.265583833,0.652970391
RNF17,-0.617118609,-0.710396311,-0.508477142,0.505964659
RNF170,-0.793770941,-0.245359511,-0.975820595,0.228210643
RNF175,-0.679901031,-0.759778086,-0.529073355,0.533826729
RNF180,-0.634914836,-0.793469404,-0.329022078,0.078345035
RNF181,-0.857311626,-0.493962129,-0.651687955,0.27981944
RNF182,-0.440216458,-0.533274866,-0.271095876,0.28034802
RNF183,-1.078223183,-0.707701621,-0.01684379,0.231157353
RNF185,-0.468443816,-1.49594178,0.073439652,0.854568129
RNF186,-0.716772666,-0.931164042,-0.095441549,0.456727427
RNF187,-0.597638561,-1.038233621,-0.256037744,0.465116602
RNF19A,-0.513081546,-0.438785712,-0.410924782,0.615072249
RNF19B,-0.202235256,-0.892149201,-0.015382337,1.221334229
RNF2,-0.863821227,-0.445990116,-0.27875382,0.058444541
RNF20,-0.033874307,-1.908936525,0.465106951,1.770177624
RNF207,-0.720424721,-0.577555746,-0.591580525,0.422213483
RNF208,-0.511138148,-0.470336776,-0.249884782,0.199612581
RNF212,-1.053125369,-0.371905463,-0.369257269,-0.148739099
RNF212B,-0.503893626,-0.580768628,-0.442332138,0.494048265
RNF213,-0.64065168,-0.538850895,-0.594875034,0.073309227
RNF214,-2.419049606,-0.198305686,-1.30122315,-0.643987182
RNF215,-0.369628599,-0.544717601,-0.33119417,0.514612691
RNF216,-0.571867073,-0.853720564,-0.364176866,0.267055646
RNF217,-0.962166977,-0.785854923,-0.232117918,0.263696476
RNF219,-0.859834421,-0.318912501,-0.525833932,-0.106712538
RNF220,-0.847095031,-0.434421511,-0.78022529,0.159583338
RNF222,-1.072727387,-0.22108272,-1.417709773,-0.203606678
RNF223,-0.795057051,-0.287592191,-1.075378781,-0.056399466
RNF224,-0.250768044,-0.816439309,0.069662612,0.874081215
RNF225,-0.720196287,-0.56787248,-0.146083183,0.197678987
RNF24,-0.914506208,-1.044697173,-0.132430919,0.299537433
RNF25,-0.498819056,-0.881006752,-0.276305948,0.361012174
RNF26,-0.435795118,-0.591810136,-0.122129491,0.36612592
RNF31,-0.695168547,-1.045038222,-0.227430757,0.024356873
RNF32,-0.562279361,-0.476010792,-0.243817684,0.146530203
RNF34,-1.024639776,-0.370184005,-0.728402942,0.540384565
RNF38,-2.209540714,-0.152551368,-1.744247758,-0.604251608
RNF39,-1.512093592,-0.346593723,-0.931248336,-0.388119934
RNF4,-0.275327718,-2.149260085,0.824536895,1.077993522
RNF40,-0.051167551,-1.594656647,0.448528134,1.815851235
RNF41,-1.982015633,-0.239929196,-1.982925247,-0.322244452
RNF43,-0.270865733,-1.356150415,0.004928501,0.971146445
RNF44,-0.367964552,-0.338874332,-0.581573615,0.374453468
RNF5,-0.80138166,-0.741158391,0.010590544,0.267473826
RNF6,-0.811693462,-0.312006422,-1.137272269,0.434776343
RNF7,-1.800588687,-0.057310635,-2.285038964,-0.486827276
RNF8,-0.368673712,-0.808216214,-0.582486892,0.774195916
RNFT1,-0.613760372,-0.721469294,-0.346435786,0.463049505
RNFT2,-0.82563542,-0.41968744,-0.309206389,0.145676714
RNGTT,-0.589758307,-0.445341303,-0.683113002,0.119154888
RNH1,-1.731099636,-0.473477319,-1.485938264,0.202646421
RNLS,-3.131808792,-0.235487086,-2.300196575,-0.382501704
RNMT,-0.684240906,-0.486891216,-0.988608203,0.744974108
RNMTL1,-0.129341456,-1.798210606,0.334504942,1.529513945
RNPC3,-0.914421413,-0.478958879,-0.240635334,0.225133956
RNPEP,-1.265718193,-0.34882024,-1.102049038,-0.117953349
RNPEPL1,-1.256982995,-0.621136654,-0.621085941,-0.368216094
RNPS1,-0.887423914,-0.14859936,-1.224296415,0.119303865
ROBO1,-0.440100941,-0.54838798,-0.165802744,0.280449296
ROBO2,-0.882484545,-0.33631263,-0.517272543,0.309954085
ROBO3,-1.083771503,-0.837365773,0.08582784,0.226771684
ROBO4,-1.283276829,-0.269088804,-0.774506092,-0.385511897
ROCK1,-0.197839496,-1.860989986,-0.131323726,2.341467629
ROCK2,-1.499115834,-0.302859277,-0.916019069,-0.016978195
ROGDI,-0.72592725,-0.884422519,-1.036971465,0.60237939
ROM1,-2.382285369,-0.176984401,-1.388435377,-0.969049952
ROMO1,-4.889191932,-0.046683839,-2.116722645,-2.087935
ROPN1,-1.392780797,-0.824624418,-1.794699009,1.019676781
ROPN1B,-0.693411842,-0.84449463,-0.786710927,0.084361896
ROPN1L,-0.634823147,-1.546450736,-0.223612849,0.889491959
ROR1,-0.721873919,-0.351021512,-0.854929831,0.003930735
ROR2,-1.208229993,-0.652265144,-1.258241059,0.350137264
RORA,-0.276486613,-1.335761449,0.333242211,0.518381052
RORB,-5.974386725,-0.021843899,-3.849175642,-2.989259989
RORC,-0.673963464,-0.822657259,-0.323568759,0.429215047
ROS1,-0.156776513,-1.465097535,0.122366041,1.611627745
RP1,-1.616609734,-0.966032139,-2.05830531,0.670161813
RP1L1,-0.021441759,-3.122574569,1.149106978,2.51771396
RP2,-0.616278563,-0.782359865,-0.035108733,0.505644402
RP9,-0.182802425,-2.018401635,0.104789021,2.535271173
RPA1,-2.49632764,-0.223339874,-0.805860932,-0.5662432
RPA2,-1.523873335,-0.239912102,-0.862905465,-0.146178305
RPA3,-0.500417359,-0.445693569,-0.693578351,0.516867334
RPA4,-0.558480532,-0.454316344,-0.268558858,0.316510225
RPAIN,-0.106864854,-1.709955868,0.293819544,2.161655983
RPAP1,-0.231945911,-2.85345491,0.038919559,2.223085074
RPAP2,-1.590686553,-0.321796471,-2.023871345,0.070002547
RPAP3,-1.337426876,-0.141124386,-1.730499738,0.040107186
RPE,-1.677473853,-0.053945593,-1.420931692,-0.471452394
RPE65,-1.305007915,-0.221912665,-1.082089979,0.228234022
RPF1,-1.516762062,-0.652523139,-1.376793497,-0.520867915
RPF2,-1.146766702,-1.165446723,-0.971602204,1.268371331
RPGR,-0.873254679,-0.515444039,-0.753248224,0.119886881
RPGRIP1,-1.242310251,-0.768669182,-0.342097707,0.004885466
RPGRIP1L,-1.566576558,-0.546940565,-0.618964524,-0.061087354
RPH3A,-0.381237473,-0.359127211,-0.600201052,0.485842188
RPH3AL,-1.205521492,-0.840449838,-0.286571785,0.025858909
RPIA,-0.196614078,-1.926567806,-0.044739018,2.32519837
RPL10,-0.715076075,-2.753876384,1.150933476,1.864382215
RPL10A,-1.829433172,-1.309512199,-2.32028146,1.680081964
RPL10L,-0.32673881,-0.952194891,-0.00111847,0.729923439
RPL11,-0.601090053,-0.320133585,-0.889327833,0.481794266
RPL12,-0.356436955,-1.492097074,-0.518944603,1.150455585
RPL13,-2.308937661,-3.42315222,-2.562869084,-0.443120734
RPL13A,-0.686767363,-0.413762735,-0.991717248,0.473643958
RPL14,-2.287898421,-0.487652246,-2.853578011,-0.559813398
RPL15,-1.531033126,-0.263396521,-0.572149432,-0.529243757
RPL17,-1.507977796,-0.905510063,-1.34845772,0.311676364
RPL17-C18orf32,-1.507977796,-0.211567889,-1.34845772,0.311676364
RPL18,-0.828723292,-2.035011877,-1.157104004,2.551673108
RPL18A,-1.393547324,-2.683487176,-1.795349528,3.415834108
RPL19,-0.992936449,-0.717747805,-1.345830646,0.780311935
RPL22,-2.51826863,-1.057617893,-2.680933308,-0.5600314
RPL22L1,-0.334644693,-0.81205395,-0.525121399,0.88193995
RPL23,-0.734629349,-0.522701819,-0.440979049,-0.006680839
RPL23A,-0.876857358,-0.587917232,-1.211065506,0.35122917
RPL24,-3.920274877,-1.971195891,-5.161455467,-1.117297958
RPL26,-2.334890466,-0.820927562,-2.966841492,-0.03302968
RPL26L1,-0.84708198,-0.837210222,-0.219155551,0.280787295
RPL27,-0.068473059,-1.883514894,0.239117064,2.111047549
RPL27A,-0.473879211,-1.289138926,-0.595785053,1.654854806
RPL28,-1.596335812,-0.118350319,-2.030978381,-0.059332006
RPL29,-0.833765768,-1.000108625,-1.163005665,1.34450451
RPL3,-0.392545622,-1.567685104,0.356785674,0.873784731
RPL30,-0.293028601,-1.749659139,-0.464632577,1.793591582
RPL31,-2.038972094,-0.183807069,-1.805011798,-0.353620781
RPL32,-1.455292878,-0.158060774,-0.830760459,-0.486473846
RPL34,-0.551796533,-2.303014298,0.835692881,2.900481425
RPL35,-0.518883616,-0.996073967,-0.261354612,1.340408444
RPL35A,-2.565202993,-0.34268089,-3.26519323,0.153721989
RPL36,-2.648827555,-0.905171349,-3.38810239,-0.188287877
RPL36A,-0.505262588,-0.70293528,-0.418468206,0.434381268
RPL36A-HNRNPH2,-0.351599716,-1.271980619,0.375162732,0.492442666
RPL36AL,-1.804273431,-0.532438125,-2.288962677,0.099098818
RPL37,-1.076107259,-0.767861108,-1.438144055,1.085951746
RPL37A,-1.259264454,-0.403660037,-0.987083353,0.112709785
RPL38,-1.593923495,-1.969716071,-1.437653074,2.471532465
RPL39L,-2.067175403,-0.429605416,-2.619459011,0.531673868
RPL3L,-1.973648408,-0.301084722,-1.399970483,0.370336186
RPL4,-1.258452004,-2.348616455,4.11E-05,2.195576332
RPL5,-0.224040847,-0.674550346,-0.258876495,0.879708647
RPL6,-5.633047541,-0.000615189,-3.640072162,-1.795238033
RPL7,-0.096402279,-1.775891392,0.057912977,2.242087688
RPL7A,-1.767135334,-1.415819579,-2.242596821,0.54849977
RPL7L1,-0.353014986,-2.086360683,-0.125689014,2.62007606
RPL8,-1.96018075,-0.110302425,-1.850887314,-0.703771726
RPL9,-2.630237097,-0.501800365,-3.363186803,0.69396651
RPLP0,-3.223415657,-2.457780432,-4.181997128,2.301886103
RPLP1,-0.252825482,-1.208175381,-0.127741661,1.160767424
RPLP2,-0.162989767,-3.729356725,1.635316893,2.341280433
RPN1,-1.400223623,-0.277779751,-1.801261987,-0.448469023
RPN2,-1.072642225,-0.918428737,-0.974478154,0.653575647
RPP14,-0.529326352,-1.111110802,0.275840548,0.729138793
RPP21,-1.730074863,-1.955886653,-2.204494302,1.757967006
RPP25,-1.87999303,-0.774381163,-1.740628875,1.093643909
RPP25L,-1.405789679,-1.472870942,-1.808822625,1.87264727
RPP30,-0.792389623,-0.247834797,-0.571394795,0.381332831
RPP38,-0.888010883,-0.559510628,-0.625272484,-0.003314539
RPP40,-1.092353034,-0.282518031,-0.646188453,0.043577245
RPRD1A,-1.476347041,-0.443221904,-0.596700886,0.008644801
RPRD1B,-6.793143398,-0.04598999,-2.973489681,-2.250258981
RPRD2,-3.309951409,-0.005535568,-4.318349163,-0.832355743
RPRM,-0.445524852,-0.95917457,-0.611399157,0.274069046
RPRML,-0.797800971,-1.288251387,-0.571879851,1.65376325
RPS10,-1.053660926,-0.840023695,-0.268805629,1.079618199
RPS10-NUDT3,-1.528129734,-0.268002147,-1.02989493,-0.364907858
RPS11,-1.719483751,-0.309601249,-1.675343485,-0.26885332
RPS12,-1.939775718,-0.446713608,-1.868606275,0.193475031
RPS13,-0.943559678,-1.803477318,0.673958437,2.203566056
RPS14,-0.083413663,-1.238926916,0.354413005,1.100850679
RPS15,-0.909768989,-0.757586611,-1.03685831,0.879337748
RPS15A,-3.967173423,-0.843916283,-2.233227167,-0.04475445
RPS16,-1.107155731,-0.583094905,-1.474341362,0.868954574
RPS17,-1.006302611,-0.736259977,-0.686442352,-0.211817312
RPS18,-1.543241132,-1.217991036,-1.096376853,1.198159593
RPS19,-0.978071489,-0.639307834,-0.831212591,0.93477015
RPS19BP1,-0.73931041,-0.677191135,-0.28853311,0.046822792
RPS2,-3.197568862,-0.041322708,-4.127933214,-0.583097812
RPS20,-1.065640001,-1.579956301,-0.906354301,0.557901818
