id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
MT3,4,0.77332,0.77335,1,14169,0
VARS2,4,0.77336,0.7734,1,14170,0
BAIAP2,4,0.77343,0.77348,1,14171,0
ZNF34,4,0.77346,0.77351,1,14172,0
EPB41,4,0.77357,0.7736,1,14173,0
SPANXN5,4,0.7736,0.77364,1,14174,0
AARS2,4,0.77368,0.77373,1,14175,0
APP,4,0.77374,0.7738,1,14176,0
SYNJ2BP,4,0.77387,0.77393,1,14177,0
GNRH1,4,0.77393,0.77398,1,14178,0
LAPTM4B,4,0.77401,0.77406,1,14179,0
ZNF18,4,0.77406,0.77411,1,14180,0
STK26,4,0.77408,0.77412,1,14181,0
KRT15,4,0.77411,0.77415,1,14182,0
GPR182,4,0.77415,0.77419,1,14183,0
LIN9,4,0.7742,0.77425,1,14184,0
PSMB10,4,0.77427,0.77432,1,14185,0
IQSEC2,4,0.77429,0.77434,1,14186,0
PDE6B,4,0.77434,0.7744,1,14187,0
DNAH14,4,0.77437,0.77443,1,14188,0
OR2M5,4,0.77439,0.77445,1,14189,0
ANAPC1,4,0.77444,0.77449,1,14190,0
CFAP221,4,0.77455,0.7746,1,14191,0
MRPL32,4,0.77455,0.7746,1,14192,0
FAM131C,4,0.77459,0.77464,1,14193,0
SLFN11,4,0.77466,0.77472,1,14194,0
C9orf135,4,0.7747,0.77475,1,14195,0
WNT9A,4,0.77472,0.77477,1,14196,0
SLC37A2,4,0.77481,0.77485,1,14197,0
SPHK2,4,0.77484,0.77488,1,14198,0
HNRNPK,4,0.77501,0.77503,1,14199,0
CABS1,4,0.77507,0.77509,1,14200,0
ZNF236,4,0.77512,0.77515,1,14201,0
DPY19L3,4,0.77524,0.77527,1,14202,0
WWP2,4,0.77533,0.77535,1,14203,0
OR51B4,4,0.77542,0.77543,1,14204,0
MVP,4,0.77552,0.77554,1,14205,0
CD320,4,0.77553,0.77554,1,14206,0
PRRG1,4,0.77564,0.77565,1,14207,0
SOWAHB,4,0.77567,0.77568,1,14208,0
VPS37A,4,0.77576,0.77576,1,14209,0
SMIM10,4,0.77581,0.77581,1,14210,0
MTRNR2L10,4,0.77582,0.77584,1,14211,0
ZNF302,4,0.77585,0.77586,1,14212,0
TMEM161B,4,0.77588,0.77588,1,14213,0
CNTNAP5,4,0.77589,0.7759,1,14214,0
PHKG2,4,0.77596,0.77596,1,14215,0
10.Sep,4,0.776,0.776,1,14216,0
PRPF18,4,0.77601,0.77602,1,14217,0
LRRN3,4,0.77606,0.77607,1,14218,0
FAM19A3,4,0.77608,0.77609,1,14219,0
GHR,4,0.7761,0.7761,1,14220,0
NENF,4,0.77611,0.77612,1,14221,0
GPX4,4,0.77613,0.77613,1,14222,0
DMD,4,0.77625,0.77625,1,14223,0
SEC11C,4,0.77628,0.77629,1,14224,0
AKAP10,4,0.77635,0.77636,1,14225,0
IGF2BP2,4,0.77639,0.77639,1,14226,0
TMEM259,4,0.7764,0.7764,1,14227,0
LOH12CR1,4,0.77645,0.77645,1,14228,0
PRICKLE4,4,0.77647,0.77647,1,14229,0
USP36,4,0.77654,0.77654,1,14230,0
GAGE1,4,0.77659,0.77659,1,14231,0
REG1B,4,0.77662,0.77663,1,14232,0
C3orf80,4,0.77668,0.77668,1,14233,0
PGAM5,4,0.77668,0.77668,1,14234,0
EIF2B1,4,0.77671,0.7767,1,14235,0
ASPH,4,0.77673,0.77672,1,14236,0
GSTZ1,4,0.77674,0.77673,1,14237,0
SLC14A2,4,0.77681,0.77681,1,14238,0
ITGA1,4,0.77683,0.77682,1,14239,0
TULP2,4,0.77685,0.77685,1,14240,0
KIAA1919,4,0.77686,0.77687,1,14241,0
ZNF606,4,0.7769,0.7769,1,14242,0
SPRN,4,0.77691,0.77691,1,14243,0
DLD,4,0.77702,0.77704,1,14244,0
ZCCHC11,4,0.77706,0.77708,1,14245,0
IBSP,4,0.77708,0.7771,1,14246,0
PGLYRP3,4,0.77711,0.77712,1,14247,0
NXF3,4,0.77719,0.7772,1,14248,0
DLG2,4,0.7772,0.77721,1,14249,0
CCNK,4,0.77722,0.77723,1,14250,0
GSTM5,4,0.77724,0.77724,1,14251,0
FCER1G,4,0.77732,0.77734,1,14252,0
HS6ST1,4,0.77735,0.77737,1,14253,0
RIPPLY2,4,0.77737,0.77738,1,14254,0
GALNT6,4,0.77742,0.77742,1,14255,0
OR2T35,4,0.77744,0.77744,1,14256,0
C14orf142,4,0.77754,0.77755,1,14257,0
WNT10A,4,0.77757,0.77757,1,14258,0
GYLTL1B,4,0.77763,0.77764,1,14259,0
KLHL23,4,0.77768,0.77769,1,14260,0
FAM149B1,4,0.77771,0.77773,1,14261,0
TSTD2,4,0.7778,0.77782,1,14262,0
BTBD6,4,0.77785,0.77786,1,14263,0
SULF2,4,0.77786,0.77788,1,14264,0
ZAK,4,0.77791,0.77794,1,14265,0
FLYWCH2,4,0.77807,0.77808,1,14266,0
HAPLN2,4,0.77822,0.77823,1,14267,0
ADA,4,0.77824,0.77825,1,14268,0
LOC400736,4,0.77829,0.77831,1,14269,0
SLC35F3,4,0.77839,0.77841,1,14270,0
KMT2E,4,0.77842,0.77844,1,14271,0
DIRC1,4,0.77858,0.77861,1,14272,0
C16orf74,4,0.77862,0.77865,1,14273,0
NBPF8,4,0.77867,0.77869,1,14274,0
GRIP2,4,0.77867,0.77869,1,14275,0
SSH3,4,0.77869,0.77871,1,14276,0
ABHD13,4,0.77871,0.77873,1,14277,0
UBE2F,4,0.77881,0.77882,1,14278,0
BASP1,4,0.77883,0.77884,1,14279,0
MRPS26,4,0.77884,0.77885,1,14280,0
PLA1A,4,0.77891,0.77891,1,14281,0
TDRD12,4,0.779,0.77901,1,14282,0
SLC39A13,4,0.7791,0.77912,1,14283,0
AQP2,4,0.77922,0.77924,1,14284,0
CXorf40B,4,0.77926,0.77928,1,14285,0
TFPT,4,0.7793,0.77932,1,14286,0
ERLEC1,4,0.77935,0.77937,1,14287,0
MAS1,4,0.77938,0.77941,1,14288,0
SLC45A2,4,0.77944,0.77947,1,14289,0
GCK,4,0.77944,0.77947,1,14290,0
FMNL1,4,0.7795,0.77952,1,14291,0
TEX101,4,0.77953,0.77955,1,14292,0
CDC5L,4,0.77962,0.77965,1,14293,0
MCAT,4,0.77964,0.77967,1,14294,0
KLHDC8A,4,0.77965,0.77968,1,14295,0
MPP6,4,0.77967,0.77969,1,14296,0
NLRP4,4,0.77969,0.77972,1,14297,0
TMEM242,4,0.7797,0.77973,1,14298,0
ADGRF3,4,0.77972,0.77975,1,14299,0
PRKACG,4,0.77975,0.77979,1,14300,0
MDM2,4,0.77979,0.77983,1,14301,0
RPL3L,4,0.77982,0.77987,1,14302,0
CSF3,4,0.77984,0.77988,1,14303,0
CREB3L3,4,0.77985,0.7799,1,14304,0
POGLUT1,4,0.77988,0.77993,1,14305,0
COA7,4,0.77992,0.77997,1,14306,0
CBLC,4,0.77997,0.78002,1,14307,0
CXCL14,4,0.78011,0.78017,1,14308,0
PRDX4,4,0.78016,0.78021,1,14309,0
RASGRP2,4,0.78017,0.78023,1,14310,0
FLJ44635,4,0.78022,0.78028,1,14311,0
C2orf61,4,0.78027,0.78033,1,14312,0
DHRS13,4,0.78035,0.7804,1,14314,0
CCT7,4,0.78035,0.7804,1,14313,0
CCDC62,4,0.78038,0.78043,1,14315,0
OR4N4,4,0.78047,0.78051,1,14316,0
C17orf99,4,0.78051,0.78057,1,14317,0
NUDT4,4,0.78056,0.78061,1,14318,0
ZNF354C,4,0.78056,0.78061,1,14319,0
NOP14,4,0.78067,0.78073,1,14320,0
OR9I1,4,0.78074,0.7808,1,14321,0
HAX1,4,0.78079,0.78084,1,14322,0
LPCAT4,4,0.78081,0.78086,1,14323,0
TMEM200C,4,0.78088,0.78094,1,14324,0
ZNF680,4,0.78093,0.78099,1,14325,0
OR5A1,4,0.78098,0.78104,1,14326,0
RINL,4,0.78103,0.78109,1,14327,0
CRISP2,4,0.7811,0.78115,1,14328,0
OAF,4,0.78111,0.78117,1,14329,0
BMP15,4,0.78113,0.78118,1,14330,0
SENP1,4,0.78126,0.78132,1,14331,0
TXNIP,4,0.78128,0.78135,1,14332,0
SSPN,4,0.78135,0.78141,1,14333,0
AKAP1,4,0.78141,0.78146,1,14334,0
STRA6,4,0.78141,0.78146,1,14335,0
GPR32,4,0.78145,0.7815,1,14336,0
CDC25C,4,0.78151,0.78156,1,14337,0
GLRX,4,0.78156,0.78162,1,14338,0
KLF6,4,0.78165,0.7817,1,14339,0
CXorf36,4,0.78167,0.78172,1,14340,0
TSPY10,4,0.78173,0.78179,1,14341,0
TMED1,4,0.78178,0.78184,1,14342,0
BBS9,4,0.78183,0.78188,1,14343,0
OR52R1,4,0.78185,0.7819,1,14344,0
TMEM88B,4,0.78187,0.78192,1,14345,0
HSFY1,4,0.78203,0.78209,1,14346,0
PSIP1,4,0.78206,0.78211,1,14347,0
MARVELD1,4,0.78208,0.78214,1,14348,0
ZNF251,4,0.78212,0.78218,1,14349,0
PSG7,4,0.78215,0.7822,1,14350,0
CLUAP1,4,0.7822,0.78226,1,14351,0
APOL1,4,0.78222,0.78227,1,14352,0
MMP10,4,0.78232,0.78237,1,14353,0
LDOC1L,4,0.78233,0.7824,1,14354,0
FBLIM1,4,0.78238,0.78246,1,14355,0
TATDN2,4,0.78246,0.78253,1,14356,0
TULP3,4,0.78251,0.78258,1,14357,0
ITPRIPL2,4,0.78263,0.78271,1,14358,0
HECTD4,4,0.78268,0.78276,1,14359,0
PPARD,4,0.78272,0.78279,1,14360,0
MYCN,4,0.78274,0.78281,1,14361,0
ZNF277,4,0.7828,0.78287,1,14362,0
USP17L11,4,0.78285,0.78292,1,14363,0
SUGCT,4,0.78292,0.78299,1,14364,0
SPINT2,4,0.78296,0.78302,1,14365,0
ESF1,4,0.78304,0.78311,1,14367,0
FOXG1,4,0.78304,0.78311,1,14366,0
UBR3,4,0.78307,0.78313,1,14368,0
NLRP13,4,0.78313,0.78319,1,14369,0
CEACAM5,4,0.78317,0.78322,1,14370,0
GLI1,4,0.78318,0.78324,1,14371,0
HOXB1,4,0.7833,0.78335,1,14372,0
STRC,4,0.78333,0.78338,1,14373,0
NALCN,4,0.78335,0.7834,1,14374,0
MRI1,4,0.7834,0.78345,1,14375,0
RGAG1,4,0.78341,0.78348,1,14376,0
TWF1,4,0.78345,0.78351,1,14377,0
TEKT1,4,0.78348,0.78355,1,14378,0
SH2D1A,4,0.78353,0.7836,1,14379,0
TEX2,4,0.7836,0.78366,1,14380,0
GTPBP8,4,0.78368,0.78375,1,14381,0
SLFN12L,4,0.7837,0.78377,1,14382,0
DHX32,4,0.78375,0.78382,1,14383,0
SLC17A2,4,0.78376,0.78383,1,14384,0
ELMOD2,4,0.7839,0.78396,1,14385,0
VASH2,4,0.78395,0.78401,1,14386,0
SEH1L,4,0.78422,0.78428,1,14387,0
VANGL1,4,0.78424,0.7843,1,14388,0
TGFB3,4,0.78426,0.78433,1,14389,0
PHLPP1,4,0.78441,0.78448,1,14390,0
MILR1,4,0.78443,0.78449,1,14391,0
RASGRP1,4,0.78452,0.78459,1,14393,0
CWF19L2,4,0.78452,0.78459,1,14392,0
SLC9A8,4,0.78469,0.78476,1,14394,0
PKP1,4,0.78471,0.78478,1,14395,0
CT47B1,4,0.78472,0.78479,1,14396,0
C15orf56,4,0.78478,0.78484,1,14397,0
UBAP2L,4,0.78496,0.78501,1,14398,0
ZNF623,4,0.78501,0.78506,1,14399,0
EPHA8,4,0.78502,0.78508,1,14400,0
RFC2,4,0.78504,0.78509,1,14401,0
KIFC1,4,0.78511,0.78516,1,14402,0
RAD54L2,4,0.78515,0.7852,1,14403,0
CTNNA2,4,0.78517,0.78521,1,14404,0
UBQLN3,4,0.78529,0.78533,1,14405,0
TDRKH,4,0.7853,0.78536,1,14406,0
CLEC4G,4,0.78545,0.78551,1,14407,0
ASPRV1,4,0.78548,0.78554,1,14408,0
MKKS,4,0.78548,0.78554,1,14409,0
GRK4,4,0.78552,0.78558,1,14410,0
AGAP6,4,0.78557,0.78563,1,14411,0
MS4A2,4,0.7856,0.78566,1,14412,0
ZNF551,4,0.78576,0.78581,1,14413,0
SLC35G5,4,0.78583,0.78588,1,14414,0
UBE2W,4,0.78586,0.78591,1,14415,0
TNFSF12-TNFSF13,4,0.7859,0.78595,1,14416,0
ODAM,4,0.78596,0.78601,1,14417,0
SLC22A6,4,0.78604,0.78609,1,14418,0
C11orf21,4,0.78606,0.78611,1,14419,0
FAM49B,4,0.78614,0.78619,1,14420,0
CST9L,4,0.78624,0.78627,1,14421,0
PIP4K2B,4,0.78626,0.78628,1,14422,0
ZNF627,4,0.78639,0.7864,1,14423,0
TPBGL,4,0.78646,0.78647,1,14424,0
OASL,4,0.78647,0.78648,1,14425,0
HSPA12B,4,0.78652,0.78652,1,14426,0
TMEM231,4,0.78654,0.78654,1,14427,0
STUB1,4,0.7867,0.78672,1,14428,0
ALKBH4,4,0.78677,0.78679,1,14429,0
TMEM151B,4,0.78678,0.7868,1,14430,0
TNFAIP8,4,0.78682,0.78684,1,14432,0
SURF6,4,0.78682,0.78684,1,14431,0
PLA2G1B,4,0.78685,0.78687,1,14433,0
HTR2B,4,0.78688,0.7869,1,14434,0
ALG12,4,0.78702,0.78703,1,14435,0
GTF3C3,4,0.78711,0.78712,1,14436,0
RHBDD3,4,0.78719,0.78721,1,14437,0
LOC400863,4,0.78728,0.7873,1,14438,0
OR52E6,4,0.78734,0.78736,1,14439,0
SMR3A,4,0.78736,0.78738,1,14440,0
SRGAP2B,4,0.78741,0.78743,1,14441,0
SCG2,4,0.78743,0.78745,1,14442,0
HTN1,4,0.78757,0.78759,1,14443,0
KRTAP19-3,4,0.7876,0.78762,1,14444,0
GLIS1,4,0.78762,0.78764,1,14445,0
RXRA,4,0.78772,0.78773,1,14446,0
FUT3,4,0.78795,0.78797,1,14447,0
SNRNP27,4,0.78796,0.78799,1,14448,0
ZNF446,4,0.788,0.78802,1,14449,0
RAD21,4,0.78805,0.78806,1,14450,0
ATL1,4,0.78815,0.78817,1,14451,0
DKK1,4,0.78819,0.78821,1,14452,0
CCDC120,4,0.78821,0.78823,1,14453,0
RASEF,4,0.78824,0.78826,1,14454,0
CDKN2A,4,0.78837,0.78839,1,14455,0
FGF2,4,0.78849,0.78851,1,14456,0
SLC35A3,4,0.78857,0.78858,1,14457,0
MAP7D1,4,0.78863,0.78865,1,14458,0
UGT1A1,4,0.78866,0.78868,1,14459,0
OR56A3,4,0.7887,0.78872,1,14460,0
OR12D2,4,0.78872,0.78873,1,14461,0
NDUFS3,4,0.7888,0.78881,1,14462,0
ERN1,4,0.78885,0.78886,1,14463,0
ARL8A,4,0.78892,0.78894,1,14464,0
SNX11,4,0.78894,0.78897,1,14465,0
CTRB1,4,0.78896,0.78898,1,14466,0
HLA-DOA,4,0.78898,0.78899,1,14467,0
BPIFB6,4,0.7892,0.78922,1,14468,0
GXYLT1,4,0.78929,0.7893,1,14469,0
ACRBP,4,0.78933,0.78935,1,14470,0
TMEM33,4,0.78938,0.7894,1,14471,0
ST8SIA1,4,0.78942,0.78944,1,14472,0
PHYKPL,4,0.78943,0.78946,1,14473,0
DUSP23,4,0.78946,0.78949,1,14474,0
BRPF1,4,0.78951,0.78956,1,14475,0
RERE,4,0.78962,0.78966,1,14476,0
CD9,4,0.78962,0.78966,1,14477,0
FGD2,4,0.78964,0.78969,1,14478,0
C9orf91,4,0.78972,0.78977,1,14479,0
MORF4L2,4,0.78979,0.78984,1,14480,0
POU6F2,4,0.78984,0.78989,1,14481,0
PLAGL2,4,0.78987,0.78993,1,14482,0
MTRF1,4,0.78993,0.78998,1,14483,0
SPRR3,4,0.78998,0.79004,1,14484,0
OR4M1,4,0.79018,0.79025,1,14485,0
FAM26F,4,0.7902,0.79026,1,14486,0
UTP6,4,0.7903,0.79038,1,14487,0
CXorf67,4,0.79041,0.7905,1,14488,0
PRSS57,4,0.79045,0.79052,1,14489,0
TPD52,4,0.79047,0.79055,1,14490,0
TAF7,4,0.79057,0.79064,1,14491,0
CES1,4,0.79064,0.79072,1,14492,0
NGF,4,0.79068,0.79075,1,14493,0
SHC3,4,0.79081,0.79089,1,14494,0
CPEB3,4,0.79089,0.79098,1,14495,0
MAP4K2,4,0.79095,0.79104,1,14496,0
FAM120A,4,0.79104,0.79114,1,14497,0
PIGN,4,0.79109,0.79118,1,14498,0
KATNA1,4,0.79109,0.79118,1,14499,0
AP3S1,4,0.79119,0.79128,1,14500,0
CEP83,4,0.79122,0.79131,1,14501,0
MYZAP,4,0.79125,0.79134,1,14502,0
L3MBTL1,4,0.79126,0.79136,1,14503,0
GALNT8,4,0.79143,0.79151,1,14504,0
HIST1H2BK,4,0.79146,0.79155,1,14505,0
KLKB1,4,0.7916,0.79171,1,14506,0
MECR,4,0.79163,0.79173,1,14507,0
HMGCS1,4,0.79167,0.79177,1,14508,0
EVA1A,4,0.79172,0.79182,1,14509,0
OLFML2B,4,0.79183,0.79193,1,14510,0
PRAMEF4,4,0.79193,0.79202,1,14511,0
DIMT1,4,0.79194,0.79204,1,14512,0
ALDH1A1,4,0.79196,0.79205,1,14513,0
SLC7A7,4,0.79197,0.79207,1,14514,0
TMEM110,4,0.792,0.7921,1,14515,0
HEYL,4,0.792,0.7921,1,14516,0
CSF2RA,4,0.79202,0.79212,1,14517,0
NRROS,4,0.79207,0.79217,1,14519,0
FAIM,4,0.79207,0.79217,1,14518,0
FBXO17,4,0.79215,0.79225,1,14520,0
ADAM21,4,0.7922,0.79229,1,14521,0
IQCF2,4,0.79223,0.79232,1,14522,0
FBXL8,4,0.79231,0.7924,1,14523,0
KLHL25,4,0.79233,0.79242,1,14524,0
FAM231A,4,0.79258,0.79268,1,14525,0
ARSF,4,0.79262,0.79272,1,14526,0
SPRYD7,4,0.7927,0.7928,1,14527,0
ZNF146,4,0.79273,0.79284,1,14528,0
TMEM74,4,0.79275,0.79285,1,14529,0
S100A13,4,0.79279,0.7929,1,14530,0
PALMD,4,0.79283,0.79294,1,14531,0
TBC1D3,4,0.79285,0.79296,1,14533,0
ARHGEF12,4,0.79285,0.79296,1,14532,0
PLEKHM1,4,0.79292,0.79304,1,14534,0
MFAP5,4,0.79296,0.79307,1,14535,0
CCL13,4,0.79308,0.79319,1,14536,0
ISM1,4,0.79312,0.79323,1,14537,0
ADAM18,4,0.79315,0.79326,1,14538,0
DNAJB6,4,0.79316,0.79328,1,14539,0
RBP4,4,0.79318,0.79329,1,14540,0
ALAS1,4,0.7932,0.79331,1,14541,0
MLF2,4,0.79326,0.79337,1,14542,0
UNC119B,4,0.79332,0.79344,1,14543,0
ZNF467,4,0.79337,0.79348,1,14544,0
RHBDF2,4,0.79339,0.7935,1,14545,0
TUBD1,4,0.79344,0.79356,1,14546,0
UBE2E2,4,0.79355,0.79367,1,14547,0
MCTP1,4,0.79363,0.79375,1,14548,0
KRT31,4,0.79371,0.79382,1,14549,0
FKBP11,4,0.79374,0.79386,1,14550,0
VPS13B,4,0.79384,0.79395,1,14551,0
SKP1,4,0.79389,0.79399,1,14553,0
PRRX1,4,0.79389,0.79399,1,14554,0
PDP1,4,0.79389,0.79399,1,14552,0
ANKS3,4,0.79396,0.79407,1,14555,0
CCDC83,4,0.794,0.79411,1,14556,0
CRCT1,4,0.79401,0.79412,1,14557,0
C6orf120,4,0.79405,0.79415,1,14558,0
EHMT2,4,0.79413,0.79426,1,14559,0
MIOX,4,0.79413,0.79426,1,14560,0
UNCX,4,0.79416,0.79428,1,14561,0
C11orf96,4,0.79429,0.79441,1,14562,0
INO80E,4,0.79431,0.79443,1,14563,0
PRM1,4,0.79435,0.79447,1,14564,0
10.Mar,4,0.79437,0.79448,1,14565,0
SLC13A2,4,0.79438,0.7945,1,14566,0
FANCI,4,0.79443,0.79456,1,14567,0
TMEM215,4,0.79453,0.79467,1,14568,0
MAP2,4,0.7946,0.79474,1,14569,0
BARX1,4,0.79468,0.79481,1,14570,0
TMCO4,4,0.79473,0.79487,1,14571,0
DSCAML1,4,0.79476,0.79491,1,14572,0
TAS1R1,4,0.7948,0.79493,1,14573,0
NINL,4,0.79483,0.79496,1,14574,0
HNRNPR,4,0.79486,0.79499,1,14575,0
MDM4,4,0.79488,0.795,1,14576,0
FTSJ3,4,0.795,0.79512,1,14577,0
HIGD1B,4,0.79507,0.7952,1,14578,0
OPCML,4,0.79512,0.79525,1,14579,0
CYP4B1,4,0.79515,0.79528,1,14580,0
CRIPAK,4,0.7952,0.79533,1,14581,0
ANKRD13A,4,0.79531,0.79544,1,14582,0
SETSIP,4,0.79532,0.79545,1,14583,0
USP17L21,4,0.79534,0.79546,1,14584,0
JMY,4,0.79535,0.79548,1,14585,0
PIGU,4,0.7954,0.79552,1,14586,0
ALG1,4,0.79547,0.79559,1,14587,0
RASA1,4,0.7955,0.79562,1,14588,0
SFTPC,4,0.79556,0.79568,1,14589,0
MEOX2,4,0.79567,0.7958,1,14590,0
BOLA2B,4,0.79574,0.79587,1,14592,0
RXRB,4,0.79574,0.79587,1,14591,0
TPRKB,4,0.79585,0.79598,1,14593,0
ERP44,4,0.79586,0.79599,1,14594,0
CYS1,4,0.79589,0.79602,1,14595,0
LRRC16A,4,0.79596,0.79607,1,14596,0
HACL1,4,0.79599,0.79612,1,14597,0
ZNF777,4,0.79604,0.79617,1,14598,0
SLC9A2,4,0.79613,0.79625,1,14600,0
EML1,4,0.79613,0.79625,1,14599,0
WTAP,4,0.79621,0.79634,1,14601,0
OR4C3,4,0.79626,0.79639,1,14602,0
PRR32,4,0.79634,0.79647,1,14603,0
EPHB2,4,0.79636,0.79649,1,14604,0
STAMBP,4,0.7964,0.79654,1,14605,0
TBRG4,4,0.79648,0.79663,1,14606,0
FAM179B,4,0.7965,0.79664,1,14607,0
HSFY2,4,0.79651,0.79665,1,14608,0
CPA3,4,0.79658,0.79672,1,14609,0
SDHD,4,0.79663,0.79677,1,14610,0
MFHAS1,4,0.79669,0.79683,1,14611,0
DMRTA2,4,0.79683,0.79698,1,14612,0
GOPC,4,0.79693,0.79708,1,14613,0
ARNT,4,0.79697,0.79712,1,14614,0
CHCHD10,4,0.79708,0.79724,1,14615,0
CABP1,4,0.79713,0.79729,1,14616,0
ZRSR2,4,0.79717,0.79733,1,14617,0
DKK2,4,0.79719,0.79736,1,14618,0
PCP4,4,0.79721,0.79737,1,14619,0
KRTAP12-4,4,0.79726,0.79742,1,14620,0
KRTAP19-7,4,0.79734,0.7975,1,14621,0
TRPV4,4,0.79738,0.79755,1,14622,0
TAPT1,4,0.79741,0.79757,1,14623,0
OR1J2,4,0.79743,0.79759,1,14624,0
FSD2,4,0.79746,0.79762,1,14625,0
PPP1R32,4,0.79751,0.79767,1,14626,0
CNNM1,4,0.79764,0.79781,1,14627,0
GNS,4,0.79767,0.79784,1,14628,0
SYT4,4,0.79771,0.79788,1,14629,0
GMIP,4,0.79779,0.79796,1,14630,0
AGL,4,0.79787,0.79802,1,14631,0
C17orf105,4,0.79789,0.79804,1,14632,0
GPX5,4,0.79792,0.79807,1,14633,0
CRHR1,4,0.79802,0.79817,1,14634,0
NAPSA,4,0.79804,0.79818,1,14635,0
ARHGAP17,4,0.79808,0.79823,1,14636,0
FCAMR,4,0.79811,0.79825,1,14637,0
C9orf40,4,0.79813,0.79827,1,14638,0
CAPN14,4,0.79816,0.79829,1,14639,0
SLC36A4,4,0.79824,0.79836,1,14640,0
SPOCK3,4,0.79825,0.79838,1,14641,0
DIS3L2,4,0.7983,0.79843,1,14642,0
MBD1,4,0.79838,0.79851,1,14643,0
NKX3-1,4,0.79855,0.79869,1,14644,0
ZNF691,4,0.79859,0.79873,1,14645,0
SNX20,4,0.79861,0.79875,1,14646,0
PHKG1,4,0.79865,0.79878,1,14647,0
TREX1,4,0.79868,0.79882,1,14648,0
TMEM87B,4,0.7987,0.79884,1,14649,0
RNASE13,4,0.79874,0.79888,1,14650,0
CHRFAM7A,4,0.79888,0.79901,1,14651,0
C15orf27,4,0.7989,0.79904,1,14652,0
IL2,4,0.79894,0.79909,1,14653,0
PCM1,4,0.79902,0.79917,1,14654,0
TCP10,4,0.79906,0.7992,1,14655,0
HS3ST5,4,0.79909,0.79923,1,14656,0
DYNC1LI2,4,0.79916,0.7993,1,14657,0
MTR,4,0.79926,0.79939,1,14658,0
ITPK1,4,0.79927,0.79942,1,14659,0
SLC39A11,4,0.79929,0.79943,1,14660,0
DLX2,4,0.79938,0.79953,1,14661,0
CRKL,4,0.79948,0.79963,1,14662,0
ZC3HAV1,4,0.79951,0.79966,1,14663,0
C1QA,4,0.79959,0.79972,1,14664,0
RABL2B,4,0.7996,0.79974,1,14665,0
CIART,4,0.79964,0.79978,1,14666,0
RAX,4,0.79967,0.7998,1,14667,0
FSCN3,4,0.79969,0.79982,1,14668,0
TPT1,4,0.79976,0.79988,1,14669,0
LYN,4,0.7998,0.79992,1,14670,0
ZNF391,4,0.79982,0.79994,1,14671,0
OR4C45,4,0.79989,0.8,1,14672,0
SLC39A4,4,0.80004,0.80017,1,14673,0
CD109,4,0.80007,0.8002,1,14674,0
ITFG3,4,0.80011,0.80025,1,14676,0
HIST1H4J,4,0.80011,0.80025,1,14675,0
VASH1,4,0.80015,0.80029,1,14677,0
TGM4,4,0.80022,0.80036,1,14678,0
PSMG2,4,0.80028,0.80041,1,14679,0
KRT23,4,0.80037,0.80051,1,14680,0
FERMT3,4,0.80043,0.80057,1,14681,0
PXDC1,4,0.80048,0.80061,1,14682,0
SUOX,4,0.80051,0.80064,1,14683,0
UCN3,4,0.80053,0.80066,1,14684,0
GLIPR1L2,4,0.80055,0.80068,1,14685,0
PRRT3,4,0.80057,0.8007,1,14686,0
ATG9B,4,0.80068,0.80083,1,14687,0
OR2F2,4,0.80071,0.80086,1,14688,0
NDRG1,4,0.80092,0.80107,1,14689,0
TGM7,4,0.80096,0.80112,1,14690,0
CELA2A,4,0.80098,0.80114,1,14691,0
PANO1,4,0.80107,0.80122,1,14692,0
ZC3H14,4,0.80109,0.80124,1,14693,0
KRTAP17-1,4,0.80129,0.80145,1,14694,0
AOX1,4,0.80131,0.80146,1,14695,0
C10orf82,4,0.80132,0.80148,1,14696,0
RNF223,4,0.80134,0.80149,1,14697,0
OR11H2,4,0.80145,0.80161,1,14698,0
ZNF550,4,0.80152,0.80169,1,14699,0
FBP1,4,0.80154,0.8017,1,14700,0
SPATA32,4,0.80162,0.80177,1,14701,0
REN,4,0.80172,0.80188,1,14702,0
DENND5B,4,0.80176,0.80191,1,14703,0
NBPF7,4,0.80177,0.80193,1,14704,0
MVD,4,0.80185,0.802,1,14705,0
OR6T1,4,0.80201,0.80215,1,14706,0
PRSS8,4,0.80207,0.80222,1,14707,0
C18orf54,4,0.80208,0.80223,1,14708,0
FAM129C,4,0.80211,0.80227,1,14709,0
PSME2,4,0.80218,0.80233,1,14710,0
NPFFR1,4,0.80227,0.80243,1,14711,0
RNASE11,4,0.80247,0.80264,1,14712,0
PLEKHG7,4,0.80255,0.80272,1,14713,0
PMM1,4,0.80256,0.80273,1,14714,0
LEMD2,4,0.8026,0.80276,1,14715,0
DAZAP1,4,0.80263,0.80279,1,14716,0
XKRY,4,0.80266,0.80282,1,14717,0
PRR22,4,0.80275,0.80291,1,14718,0
POTEG,4,0.80277,0.80292,1,14719,0
SMIM14,4,0.80284,0.80301,1,14720,0
MAGOHB,4,0.80286,0.80302,1,14721,0
ALDOC,4,0.80314,0.8033,1,14722,0
POLR1D,4,0.80315,0.80332,1,14723,0
NOSTRIN,4,0.80318,0.80335,1,14724,0
ESM1,4,0.80321,0.80338,1,14725,0
ZCCHC16,4,0.80325,0.80342,1,14726,0
TMEM196,4,0.80328,0.80346,1,14727,0
